DetectionTime,SensorID,trackingID,objectType,Latitude,Longitude,Speed,Heading
20241126123614.65,102040204.0,53.0,1.0,37.24117908266966,126.77435791498502,41.0,204.0
20241126123614.69,102040204.0,53.0,1.0,37.24117385831727,126.77435486442683,100.0,210.0
20241126123614.73,102040204.0,53.0,1.0,37.241171759530665,126.77435362326963,37.0,29.0
20241126123614.77,102040204.0,53.0,1.0,37.241174174354875,126.7743549763119,100.0,29.0
20241126123614.81,102040204.0,53.0,1.0,37.24117461345152,126.77435491314682,39.0,219.0
20241126123614.85,102040204.0,53.0,1.0,37.24117740304146,126.77435634146715,76.0,30.0
20241126123614.89,102040204.0,53.0,1.0,37.241187039080465,126.77436155717176,100.0,28.0
20241126123614.93,102040204.0,53.0,1.0,37.24119727124609,126.77436705385611,100.0,27.0
20241126123614.97,102040204.0,53.0,1.0,37.24119323323686,126.77436484919058,100.0,208.0
20241126123615.02,102040204.0,53.0,1.0,37.24118579049264,126.77436028245282,67.0,214.0
20241126123615.06,102040204.0,53.0,1.0,37.241186066159436,126.77436034322542,78.0,30.0
20241126123615.1,102040204.0,53.0,1.0,37.24118066993568,126.77435737273728,100.0,208.0
20241126123615.14,102040204.0,53.0,1.0,37.24117500521495,126.77435406575952,73.0,212.0
20241126123615.18,102040204.0,53.0,1.0,37.24117656196231,126.77435487561353,100.0,29.0
20241126123615.22,102040204.0,53.0,1.0,37.24118276746715,126.77435823229058,100.0,28.0
20241126123615.26,102040204.0,53.0,1.0,37.2411842150249,126.77435879505101,81.0,212.0
20241126123615.3,102040204.0,53.0,1.0,37.241182596159206,126.77435772117313,78.0,209.0
20241126123615.34,102040204.0,53.0,1.0,37.241184102724525,126.77435846617958,77.0,29.0
20241126123615.38,102040204.0,53.0,1.0,37.24118377927175,126.77435822748258,38.0,209.0
20241126123615.42,102040204.0,53.0,1.0,37.241180992129486,126.7743567128684,79.0,207.0
20241126123615.46,102040204.0,53.0,1.0,37.24117920361922,126.77435574093988,0.0,0.0
20241126123615.5,102040204.0,53.0,1.0,37.24118443293381,126.77435877149158,100.0,29.0
20241126123615.54,102040204.0,53.0,1.0,37.241186570688974,126.77435989230787,38.0,214.0
20241126123615.58,102040204.0,53.0,1.0,37.24118536311215,126.77435914272151,82.0,209.0
20241126123615.62,102040204.0,53.0,1.0,37.24118981872438,126.77436149191776,100.0,28.0
20241126123615.66,102040204.0,53.0,1.0,37.2411914600015,126.77436217550286,39.0,214.0
20241126123615.7,102040204.0,53.0,1.0,37.24119007712659,126.77436093037751,78.0,214.0
20241126123615.74,102040204.0,53.0,1.0,37.24119191243485,126.77436142105516,80.0,25.0
20241126123615.78,102040204.0,53.0,1.0,37.241199646343624,126.77436546182261,100.0,29.0
20241126123615.82,102040204.0,53.0,1.0,37.24120604255121,126.7743686998181,44.0,24.0
20241126123615.86,102040204.0,53.0,1.0,37.24121014726898,126.77437077777718,0.0,0.0
20241126123615.9,102040204.0,53.0,1.0,37.24121417864505,126.7743727561553,42.0,24.0
20241126123615.94,102040204.0,53.0,1.0,37.2412153685456,126.77437338090087,42.0,204.0
20241126123615.98,102040204.0,53.0,1.0,37.24121082994325,126.77437077246302,100.0,209.0
20241126123616.02,102040204.0,53.0,1.0,37.24121049344524,126.77437035983495,79.0,27.0
20241126123616.06,102040204.0,53.0,1.0,37.24121037025071,126.77437020876862,0.0,0.0
20241126123616.1,102040204.0,53.0,1.0,37.24121030497385,126.77437012872338,0.0,0.0
20241126123616.42,102040204.0,53.0,1.0,37.24121067170462,126.77436960215344,1.0,310.0
20241126123616.46,102040204.0,53.0,1.0,37.24121089944497,126.77436927514711,0.0,0.0
20241126123616.5,102040204.0,53.0,1.0,37.2412110436404,126.77436906810046,0.0,0.0
20241126123616.54,102040204.0,53.0,1.0,37.24122089964589,126.77437385385053,100.0,26.0
20241126123616.58,102040204.0,53.0,1.0,37.24122721026657,126.77437691807908,0.0,0.0
20241126123616.62,102040204.0,53.0,1.0,37.24123548512599,126.77438114046387,100.0,28.0
20241126123616.66,102040204.0,53.0,1.0,37.2412407934033,126.77438384910076,0.0,0.0
20241126123616.7,102040204.0,53.0,1.0,37.24124419940817,126.77438558707145,0.0,0.0
20241126123616.78,102040204.0,53.0,1.0,37.24125355036284,126.77439057160073,100.0,28.0
20241126123616.82,102040204.0,53.0,1.0,37.241261019975575,126.77439459429876,45.0,29.0
20241126123616.86,102040204.0,53.0,1.0,37.24126581348974,126.77439717580607,0.0,0.0
20241126123616.9,102040204.0,53.0,1.0,37.241268889677094,126.77439883246127,0.0,0.0
20241126123654.21,102040204.0,56.0,1.0,37.2413,126.7743616,0.0,0.0
20241126123654.25,102040204.0,56.0,1.0,37.241290501986754,126.77435642781458,100.0,208.0
20241126123654.3,102040204.0,56.0,1.0,37.24129623933386,126.77435902490087,100.0,26.0
20241126123654.33,102040204.0,56.0,1.0,37.24130887875396,126.77436558671751,100.0,28.0
20241126123654.37,102040204.0,56.0,1.0,37.2413165573726,126.77436957310985,0.0,0.0
20241126123654.41,102040204.0,56.0,1.0,37.24132137587884,126.77437207466089,0.0,0.0
20241126123654.45,102040204.0,56.0,1.0,37.24130934327834,126.77436586544098,100.0,207.0
20241126123654.49,102040204.0,56.0,1.0,37.24130157887039,126.7743620033978,3.0,123.0
20241126123654.53,102040204.0,56.0,1.0,37.241286495360235,126.7743543670232,100.0,207.0
20241126123654.57,102040204.0,56.0,1.0,37.24127535264491,126.77434882456815,41.0,203.0
20241126123654.61,102040204.0,56.0,1.0,37.24127511880774,126.77434920988631,100.0,29.0
20241126123654.65,102040204.0,56.0,1.0,37.24127070532914,126.77434720002353,100.0,207.0
20241126123654.69,102040204.0,56.0,1.0,37.241260851178176,126.77434236346006,100.0,206.0
20241126123654.73,102040204.0,56.0,1.0,37.24125728606964,126.77434069272913,80.0,27.0
20241126123654.78,102040204.0,56.0,1.0,37.24126338145562,126.77434420626774,100.0,28.0
20241126123654.81,102040204.0,56.0,1.0,37.241268797794675,126.77434710591184,46.0,23.0
20241126123654.85,102040204.0,56.0,1.0,37.241273706715724,126.77434971907535,43.0,27.0
20241126123654.89,102040204.0,56.0,1.0,37.24128269657648,126.77435447706804,100.0,27.0
20241126123654.93,102040204.0,56.0,1.0,37.2412884657503,126.77435753047317,0.0,0.0
20241126123654.97,102040204.0,56.0,1.0,37.24128471631592,126.77435587157105,100.0,205.0
20241126123655.01,102040204.0,56.0,1.0,37.24127242164565,126.77435006428279,100.0,205.0
20241126123655.06,102040204.0,56.0,1.0,37.24126939959797,126.77434907922982,36.0,37.0
20241126123655.1,102040204.0,56.0,1.0,37.24126172757443,126.7743454812443,100.0,206.0
20241126123655.14,102040204.0,56.0,1.0,37.24125161891118,126.77434025462176,100.0,209.0
20241126123655.19,102040204.0,56.0,1.0,37.241248023576006,126.77433856744811,69.0,30.0
20241126123655.22,102040204.0,56.0,1.0,37.241258598767054,126.77434401500112,100.0,26.0
20241126123655.26,102040204.0,56.0,1.0,37.24126534784297,126.77434749162379,0.0,0.0
20241126123655.3,102040204.0,56.0,1.0,37.241262569847834,126.77434595285874,100.0,207.0
20241126123655.35,102040204.0,56.0,1.0,37.2412635124373,126.77434657899626,69.0,30.0
